"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"984","6/8/16","Indiana","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"985","6/1/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"986","6/1/16","Indiana","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"987","5/25/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"988","5/25/16","Indiana","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"989","5/11/16","Indiana","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"990","5/11/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"991","5/4/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"992","5/4/16","Indiana","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"993","4/27/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"994","4/27/16","Indiana","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"995","4/20/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"996","4/20/16","Indiana","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"997","4/13/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"998","4/13/16","Indiana","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"999","4/6/16","Indiana","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"1000","4/6/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1001","3/30/16","Indiana","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1002","3/30/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1003","3/23/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1004","3/23/16","Indiana","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"1005","3/16/16","Indiana","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"1006","3/16/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1007","3/9/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1008","3/9/16","Indiana","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1009","2/24/16","Indiana","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1010","2/24/16","Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1011","6/29/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1012","6/29/16","Illinois","state","zika_reported_travel","US0001",NA,NA,16,"cases"
"1013","6/22/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1014","6/22/16","Illinois","state","zika_reported_travel","US0001",NA,NA,16,"cases"
"1015","6/15/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1016","6/15/16","Illinois","state","zika_reported_travel","US0001",NA,NA,19,"cases"
"1017","6/8/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1018","6/8/16","Illinois","state","zika_reported_travel","US0001",NA,NA,16,"cases"
"1019","6/1/16","Illinois","state","zika_reported_travel","US0001",NA,NA,16,"cases"
"1020","6/1/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1021","5/25/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1022","5/25/16","Illinois","state","zika_reported_travel","US0001",NA,NA,16,"cases"
"1023","5/11/16","Illinois","state","zika_reported_travel","US0001",NA,NA,16,"cases"
"1024","5/11/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1025","5/4/16","Illinois","state","zika_reported_travel","US0001",NA,NA,13,"cases"
"1026","5/4/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1027","4/27/16","Illinois","state","zika_reported_travel","US0001",NA,NA,12,"cases"
"1028","4/27/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1029","4/20/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1030","4/20/16","Illinois","state","zika_reported_travel","US0001",NA,NA,12,"cases"
"1031","4/13/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1032","4/13/16","Illinois","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"1033","4/6/16","Illinois","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"1034","4/6/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1035","3/30/16","Illinois","state","zika_reported_travel","US0001",NA,NA,9,"cases"
"1036","3/30/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1037","3/23/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1038","3/23/16","Illinois","state","zika_reported_travel","US0001",NA,NA,9,"cases"
"1039","3/16/16","Illinois","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"1040","3/16/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1041","3/9/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1042","3/9/16","Illinois","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"1043","2/24/16","Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1044","2/24/16","Illinois","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"1045","6/29/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1046","6/29/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"1047","6/22/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1048","6/22/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"1049","6/15/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1050","6/15/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"1051","6/8/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1052","6/8/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"1053","6/1/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1054","6/1/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,8,"cases"
"1055","5/25/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,9,"cases"
"1056","5/25/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1057","5/11/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"1058","5/11/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1059","5/4/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"1060","5/4/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1061","4/27/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"1062","4/27/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1063","4/20/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1064","4/20/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"1065","4/13/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1066","4/13/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1067","4/6/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1068","4/6/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1069","3/30/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1070","3/30/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1071","3/23/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1072","3/23/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1073","3/16/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1074","3/16/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1075","3/9/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1076","3/9/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1077","2/24/16","Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1078","2/24/16","Hawaii","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"1079","6/29/16","Georgia","state","zika_reported_travel","US0001",NA,NA,26,"cases"
"1080","6/29/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1081","6/22/16","Georgia","state","zika_reported_travel","US0001",NA,NA,25,"cases"
"1082","6/22/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1083","6/15/16","Georgia","state","zika_reported_travel","US0001",NA,NA,20,"cases"
"1084","6/15/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1085","6/8/16","Georgia","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"1086","6/8/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1087","6/1/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1088","6/1/16","Georgia","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"1089","5/25/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1090","5/25/16","Georgia","state","zika_reported_travel","US0001",NA,NA,15,"cases"
"1091","5/11/16","Georgia","state","zika_reported_travel","US0001",NA,NA,13,"cases"
"1092","5/11/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1093","5/4/16","Georgia","state","zika_reported_travel","US0001",NA,NA,13,"cases"
"1094","5/4/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1095","4/27/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1096","4/27/16","Georgia","state","zika_reported_travel","US0001",NA,NA,13,"cases"
"1097","4/20/16","Georgia","state","zika_reported_travel","US0001",NA,NA,13,"cases"
"1098","4/20/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1099","4/13/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1100","4/13/16","Georgia","state","zika_reported_travel","US0001",NA,NA,11,"cases"
"1101","4/6/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1102","4/6/16","Georgia","state","zika_reported_travel","US0001",NA,NA,11,"cases"
"1103","3/30/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1104","3/30/16","Georgia","state","zika_reported_travel","US0001",NA,NA,9,"cases"
"1105","3/23/16","Georgia","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"1106","3/23/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1107","3/16/16","Georgia","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"1108","3/16/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1109","3/9/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1110","3/9/16","Georgia","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1111","2/24/16","Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1112","2/24/16","Georgia","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1113","6/29/16","Florida","state","zika_reported_travel","US0001",NA,NA,182,"cases"
"1114","6/29/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1115","6/22/16","Florida","state","zika_reported_travel","US0001",NA,NA,162,"cases"
"1116","6/22/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1117","6/15/16","Florida","state","zika_reported_travel","US0001",NA,NA,141,"cases"
"1118","6/15/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1119","5/25/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1120","5/25/16","Florida","state","zika_reported_travel","US0001",NA,NA,121,"cases"
"1121","4/20/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1122","4/20/16","Florida","state","zika_reported_travel","US0001",NA,NA,84,"cases"
"1123","4/13/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1124","4/13/16","Florida","state","zika_reported_travel","US0001",NA,NA,82,"cases"
"1125","4/6/16","Florida","state","zika_reported_travel","US0001",NA,NA,78,"cases"
"1126","4/6/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1127","3/30/16","Florida","state","zika_reported_travel","US0001",NA,NA,74,"cases"
"1128","3/30/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1129","3/23/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1130","3/23/16","Florida","state","zika_reported_travel","US0001",NA,NA,70,"cases"
"1131","3/16/16","Florida","state","zika_reported_travel","US0001",NA,NA,59,"cases"
"1132","3/16/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1133","3/9/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1134","3/9/16","Florida","state","zika_reported_travel","US0001",NA,NA,49,"cases"
"1135","2/24/16","Florida","state","zika_reported_travel","US0001",NA,NA,28,"cases"
"1136","2/24/16","Florida","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1137","6/29/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1138","6/29/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"1139","6/22/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1140","6/22/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"1141","6/15/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1142","6/15/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"1143","6/8/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1144","6/8/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"1145","6/1/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1146","6/1/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"1147","5/25/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1148","5/25/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"1149","5/11/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1150","5/11/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"1151","5/4/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1152","5/4/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1153","4/27/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1154","4/27/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1155","4/20/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1156","4/20/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1157","4/13/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1158","4/13/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1159","4/6/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1160","4/6/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1161","3/30/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1162","3/30/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1163","3/23/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1164","3/23/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1165","3/16/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1166","3/16/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1167","3/9/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1168","3/9/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1169","2/24/16","District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1170","2/24/16","District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1171","6/29/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1172","6/29/16","Delaware","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1173","6/22/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1174","6/22/16","Delaware","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1175","6/15/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1176","6/15/16","Delaware","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"1177","6/8/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1178","6/8/16","Delaware","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"1179","6/1/16","Delaware","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1180","6/1/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1181","5/25/16","Delaware","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1182","5/25/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1183","5/11/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1184","5/11/16","Delaware","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1185","5/4/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1186","5/4/16","Delaware","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1187","4/27/16","Delaware","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1188","4/27/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1189","4/20/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1190","4/20/16","Delaware","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1191","4/13/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1192","4/13/16","Delaware","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1193","4/6/16","Delaware","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1194","4/6/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1195","3/30/16","Delaware","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1196","3/30/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1197","3/23/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1198","3/23/16","Delaware","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1199","3/16/16","Delaware","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1200","3/16/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1201","3/9/16","Delaware","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1202","3/9/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1203","2/24/16","Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1204","2/24/16","Delaware","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1205","6/29/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1206","6/29/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1207","6/22/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1208","6/22/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1209","6/15/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1210","6/15/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1211","6/8/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1212","6/8/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1213","6/1/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1214","6/1/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1215","5/25/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1216","5/25/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1217","5/11/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1218","5/11/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1219","5/4/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1220","5/4/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1221","4/27/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1222","4/27/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1223","4/20/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1224","4/20/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1225","4/13/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1226","4/13/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1227","4/6/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1228","4/6/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1229","3/30/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1230","3/30/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1231","3/23/16","Connecticut","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1232","3/23/16","Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1233","6/29/16","Colorado","state","zika_reported_travel","US0001",NA,NA,8,"cases"
"1234","6/29/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1235","6/22/16","Colorado","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1236","6/22/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1237","6/15/16","Colorado","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1238","6/15/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1239","6/8/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1240","6/8/16","Colorado","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"1241","6/1/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1242","6/1/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1243","5/25/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1244","5/25/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1245","5/11/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1246","5/11/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1247","5/4/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1248","5/4/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1249","4/27/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1250","4/27/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1251","4/20/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1252","4/20/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1253","4/13/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1254","4/13/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1255","4/6/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1256","4/6/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1257","3/30/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1258","3/30/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1259","3/23/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1260","3/23/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1261","3/16/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1262","3/16/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1263","3/9/16","Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1264","3/9/16","Colorado","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1265","6/29/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1266","6/29/16","California","state","zika_reported_travel","US0001",NA,NA,55,"cases"
"1267","6/22/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1268","6/22/16","California","state","zika_reported_travel","US0001",NA,NA,52,"cases"
"1269","6/15/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1270","6/15/16","California","state","zika_reported_travel","US0001",NA,NA,48,"cases"
"1271","6/8/16","California","state","zika_reported_travel","US0001",NA,NA,48,"cases"
"1272","6/8/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1273","6/1/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1274","6/1/16","California","state","zika_reported_travel","US0001",NA,NA,44,"cases"
"1275","5/25/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1276","5/25/16","California","state","zika_reported_travel","US0001",NA,NA,44,"cases"
"1277","5/11/16","California","state","zika_reported_travel","US0001",NA,NA,40,"cases"
"1278","5/11/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1279","5/4/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1280","5/4/16","California","state","zika_reported_travel","US0001",NA,NA,40,"cases"
"1281","4/27/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1282","4/27/16","California","state","zika_reported_travel","US0001",NA,NA,29,"cases"
"1283","4/20/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1284","4/20/16","California","state","zika_reported_travel","US0001",NA,NA,29,"cases"
"1285","4/13/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1286","4/13/16","California","state","zika_reported_travel","US0001",NA,NA,29,"cases"
"1287","4/6/16","California","state","zika_reported_travel","US0001",NA,NA,29,"cases"
"1288","4/6/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1289","3/30/16","California","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"1290","3/30/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1291","3/23/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1292","3/23/16","California","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"1293","3/16/16","California","state","zika_reported_travel","US0001",NA,NA,13,"cases"
"1294","3/16/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1295","3/9/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1296","3/9/16","California","state","zika_reported_travel","US0001",NA,NA,13,"cases"
"1297","2/24/16","California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1298","2/24/16","California","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"1299","6/29/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1300","6/29/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1301","6/22/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1302","6/22/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1303","6/15/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1304","6/15/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1305","6/8/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1306","6/8/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,5,"cases"
"1307","6/1/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1308","6/1/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"1309","5/25/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
